Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer,Name,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
2429,CA-2017-169922,11/06/2017,17/06/2017,Standard Class,MZ-17515,Mary,Zewe,Glasgow,Scotland,G1 1AA,Central,OFF-BI-10001617,Stationery,Files,GBC Wire Binding Combs,6.2
2430,CA-2017-169922,11/06/2017,17/06/2017,Standard Class,MZ-17515,Mary,Zewe,Newcastle,Tyne and Wear,NE1 1AA,Central,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",9.41
1717,CA-2017-169943,19/05/2017,24/05/2017,Standard Class,BN-11515,Bradley,Nguyen,London,Greater London,SW1A 1AA,East,OFF-AP-10001563,Stationery,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,182.18
1718,CA-2017-169943,19/05/2017,24/05/2017,Standard Class,BN-11515,Bradley,Nguyen,Sheffield,South Yorkshire,S1 2HH,East,OFF-ST-10004123,Stationery,Storage,Safco Industrial Wire Shelving System,341.17
1719,CA-2017-169943,19/05/2017,24/05/2017,Standard Class,BN-11515,Bradley,Nguyen,Manchester,Greater Manchester,M1 1AE,East,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94
1720,CA-2017-169943,19/05/2017,24/05/2017,Standard Class,BN-11515,Bradley,Nguyen,Bristol,South West England,BS1 5DD,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",29.82
1721,CA-2017-169943,19/05/2017,24/05/2017,Standard Class,BN-11515,Bradley,Nguyen,Birmingham,West Midlands,B1 1AA,East,OFF-BI-10002824,Stationery,Files,Recycled Easel Ring Binders,35.81
4032,CA-2017-169957,26/09/2017,30/09/2017,Standard Class,SN-20710,Steve,Nguyen,Bristol,South West England,BS1 5DD,West,OFF-AP-10000576,Stationery,Appliances,Belkin 7 Outlet SurgeMaster II,177.66
4033,CA-2017-169957,26/09/2017,30/09/2017,Standard Class,SN-20710,Steve,Nguyen,Newcastle,Tyne and Wear,NE1 1AA,West,OFF-PA-10004040,Stationery,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),22.42
4034,CA-2017-169957,26/09/2017,30/09/2017,Standard Class,SN-20710,Steve,Nguyen,Edinburgh,Scotland,EH1 1BB,West,TEC-AC-10003063,Electronics,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,75
3788,CA-2017-169971,04/09/2017,09/09/2017,Standard Class,IL-15100,Ivan,Liston,Glasgow,Scotland,G1 1AA,Central,OFF-AR-10002804,Stationery,Art,Faber Castell Col-Erase Pencils,2.93
3789,CA-2017-169971,04/09/2017,09/09/2017,Standard Class,IL-15100,Ivan,Liston,London,Greater London,SW1A 1AA,Central,OFF-AR-10001044,Stationery,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",46.78
1229,CA-2018-100013,06/11/2018,11/11/2018,Standard Class,ZC-21910,Zuschuss,Carroll,Liverpool,Merseyside,L1 1AA,West,OFF-EN-10001219,Stationery,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",11.46
1230,CA-2018-100013,06/11/2018,11/11/2018,Standard Class,ZC-21910,Zuschuss,Carroll,Newcastle,Tyne and Wear,NE1 1AA,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6.55
1231,CA-2018-100013,06/11/2018,11/11/2018,Standard Class,ZC-21910,Zuschuss,Carroll,London,Greater London,SW1A 1AA,West,OFF-AR-10001022,Stationery,Art,SANFORD Liquid Accent Tank-Style Highlighters,4.26
9132,CA-2018-100055,28/05/2018,01/06/2018,Standard Class,MD-17860,Michael,Dominguez,Liverpool,Merseyside,L1 1AA,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,20.6
9133,CA-2018-100055,28/05/2018,01/06/2018,Standard Class,MD-17860,Michael,Dominguez,London,Greater London,SW1A 1AA,East,OFF-AP-10001469,Stationery,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,93.85
7320,CA-2018-100097,26/11/2018,29/11/2018,Second Class,MN-17935,Michael,Nguyen,Glasgow,Scotland,G1 1AA,East,TEC-PH-10002310,Electronics,Mobiles,Plantronics Calisto P620-M USB Wireless Speakerphone System,734.96
7321,CA-2018-100097,26/11/2018,29/11/2018,Second Class,MN-17935,Michael,Nguyen,Glasgow,Scotland,G1 1AA,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",101.48
6091,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,Leeds,West Yorkshire,LS1 1UR,East,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,204.48
6092,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,Newcastle,Tyne and Wear,NE1 1AA,East,TEC-AC-10002647,Electronics,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",159.6
6093,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,London,Greater London,SW1A 1AA,East,OFF-PA-10000807,Stationery,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",28.89
6094,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,Liverpool,Merseyside,L1 1AA,East,TEC-AC-10001465,Electronics,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,54.48
6095,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,Manchester,Greater Manchester,M1 1AE,East,OFF-ST-10000615,Stationery,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05
6096,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,Liverpool,Merseyside,L1 1AA,East,OFF-PA-10002713,Stationery,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",10.32
6097,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,London,Greater London,SW1A 1AA,East,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",60.74
6098,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,Edinburgh,Scotland,EH1 1BB,East,OFF-BI-10000343,Stationery,Files,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",8.84
6099,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,London,Greater London,SW1A 1AA,East,OFF-FA-10000304,Stationery,Fasteners,Advantus Push Pins,3.27
6100,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,Leeds,West Yorkshire,LS1 1UR,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2166.1
6101,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,Newcastle,Tyne and Wear,NE1 1AA,East,TEC-PH-10002885,Electronics,Mobiles,Apple iPhone 5,974.75
6102,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,Birmingham,West Midlands,B1 1AA,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1690.81
6103,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,Birmingham,West Midlands,B1 1AA,East,TEC-PH-10000215,Electronics,Mobiles,Plantronics Cordless Phone Headset with In-line Volume - M214C,78.64
6104,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth,Vernon,Bristol,South West England,BS1 5DD,East,TEC-AC-10001998,Electronics,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,44.98
4152,CA-2018-100160,07/09/2018,11/09/2018,Standard Class,CB-12025,Cassandra,Brandow,Edinburgh,Scotland,EH1 1BB,East,OFF-LA-10002475,Stationery,Labels,Avery 519,21.93
4153,CA-2018-100160,07/09/2018,11/09/2018,Standard Class,CB-12025,Cassandra,Brandow,Glasgow,Scotland,G1 1AA,East,OFF-PA-10003072,Stationery,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",11.66
4154,CA-2018-100160,07/09/2018,11/09/2018,Standard Class,CB-12025,Cassandra,Brandow,Leeds,West Yorkshire,LS1 1UR,East,OFF-EN-10001509,Stationery,Envelopes,Poly String Tie Envelopes,3.67
4230,CA-2018-100223,05/07/2018,10/07/2018,Standard Class,LS-16945,Linda,Southworth,Birmingham,West Midlands,B1 1AA,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",249.02
4231,CA-2018-100223,05/07/2018,10/07/2018,Standard Class,LS-16945,Linda,Southworth,Liverpool,Merseyside,L1 1AA,Central,OFF-BI-10003429,Stationery,Files,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",8.55
4232,CA-2018-100223,05/07/2018,10/07/2018,Standard Class,LS-16945,Linda,Southworth,Birmingham,West Midlands,B1 1AA,Central,OFF-PA-10000232,Stationery,Paper,Xerox 1975,11.66
4233,CA-2018-100223,05/07/2018,10/07/2018,Standard Class,LS-16945,Linda,Southworth,Sheffield,South Yorkshire,S1 2HH,Central,OFF-PA-10002195,Stationery,Paper,Xerox 1966,23.33
4234,CA-2018-100223,05/07/2018,10/07/2018,Standard Class,LS-16945,Linda,Southworth,Leeds,West Yorkshire,LS1 1UR,Central,OFF-BI-10004492,Stationery,Files,Tuf-Vin Binders,4.74
6748,CA-2018-100230,11/12/2018,15/12/2018,Standard Class,AA-10375,Allen,Armold,Newcastle,Tyne and Wear,NE1 1AA,East,OFF-BI-10002498,Stationery,Files,Clear Mylar Reinforcing Strips,11.21
6749,CA-2018-100230,11/12/2018,15/12/2018,Standard Class,AA-10375,Allen,Armold,Manchester,Greater Manchester,M1 1AE,East,OFF-PA-10002245,Stationery,Paper,Xerox 1895,13.46
6750,CA-2018-100230,11/12/2018,15/12/2018,Standard Class,AA-10375,Allen,Armold,Edinburgh,Scotland,EH1 1BB,East,TEC-PH-10004522,Electronics,Mobiles,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,87.74
7708,CA-2018-100237,15/10/2018,19/10/2018,Standard Class,SV-20815,Stuart,Van,Glasgow,Scotland,G1 1AA,West,OFF-AR-10001761,Stationery,Art,Avery Hi-Liter Smear-Safe Highlighters,8.76
985,CA-2018-100314,29/09/2018,05/10/2018,Standard Class,AS-10630,Ann,Steele,Birmingham,West Midlands,B1 1AA,Central,OFF-LA-10001569,Stationery,Labels,Avery 499,5.98
986,CA-2018-100314,29/09/2018,05/10/2018,Standard Class,AS-10630,Ann,Steele,Manchester,Greater Manchester,M1 1AE,Central,OFF-EN-10000461,Stationery,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",20.98
987,CA-2018-100314,29/09/2018,05/10/2018,Standard Class,AS-10630,Ann,Steele,Edinburgh,Scotland,EH1 1BB,Central,TEC-MA-10003066,Electronics,Machines,Wasp CCD Handheld Bar Code Reader,252.38
3358,CA-2018-100335,07/09/2018,13/09/2018,Standard Class,NF-18595,Nicole,Fjeld,London,Greater London,SW1A 1AA,Central,OFF-PA-10001685,Stationery,Paper,Easy-staple paper,54.76
4047,CA-2018-100356,21/10/2018,25/10/2018,Standard Class,SP-20920,Susan,Pistek,Edinburgh,Scotland,EH1 1BB,Central,OFF-AP-10002191,Stationery,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,17.99
1511,CA-2018-100384,24/06/2018,01/07/2018,Standard Class,NH-18610,Nicole,Hansen,Glasgow,Scotland,G1 1AA,West,OFF-AR-10002135,Stationery,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2
1512,CA-2018-100384,24/06/2018,01/07/2018,Standard Class,NH-18610,Nicole,Hansen,Manchester,Greater Manchester,M1 1AE,West,OFF-AR-10003514,Stationery,Art,4009 Highlighters by Sanford,26.86
7151,CA-2018-100412,22/12/2018,26/12/2018,Standard Class,SR-20425,Sharelle,Roach,Liverpool,Merseyside,L1 1AA,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",106.47
1270,CA-2018-100426,04/06/2018,08/06/2018,Standard Class,DC-12850,Dan,Campbell,London,Greater London,SW1A 1AA,South,OFF-PA-10002870,Stationery,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",9.36
9385,CA-2018-100433,11/08/2018,16/08/2018,Standard Class,SJ-20125,Sanjit,Jacobs,Newcastle,Tyne and Wear,NE1 1AA,East,OFF-PA-10003441,Stationery,Paper,Xerox 226,19.44
1338,CA-2018-100524,31/03/2018,02/04/2018,Second Class,CM-12115,Chad,McGuire,Manchester,Greater Manchester,M1 1AE,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,22.34
1339,CA-2018-100524,31/03/2018,02/04/2018,Second Class,CM-12115,Chad,McGuire,Bristol,South West England,BS1 5DD,East,TEC-PH-10002549,Electronics,Mobiles,Polycom SoundPoint IP 450 VoIP phone,508.19
1340,CA-2018-100524,31/03/2018,02/04/2018,Second Class,CM-12115,Chad,McGuire,Bristol,South West England,BS1 5DD,East,OFF-PA-10004911,Stationery,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",56.28
7376,CA-2018-100580,13/08/2018,20/08/2018,Standard Class,MK-17905,Michael,Kennedy,Birmingham,West Midlands,B1 1AA,West,OFF-BI-10000069,Stationery,Files,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.02
4172,CA-2018-100601,16/11/2018,20/11/2018,Standard Class,JK-15370,Jay,Kimmel,Sheffield,South Yorkshire,S1 2HH,West,OFF-ST-10002486,Stationery,Storage,Eldon Shelf Savers Cubes and Bins,36.64
6766,CA-2018-100615,20/04/2018,24/04/2018,Standard Class,SJ-20215,Sarah,Jordon,Liverpool,Merseyside,L1 1AA,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,237.79
6767,CA-2018-100615,20/04/2018,24/04/2018,Standard Class,SJ-20215,Sarah,Jordon,Glasgow,Scotland,G1 1AA,Central,OFF-AR-10001683,Stationery,Art,Lumber Crayons,11.82
6768,CA-2018-100615,20/04/2018,24/04/2018,Standard Class,SJ-20215,Sarah,Jordon,London,Greater London,SW1A 1AA,Central,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",10.92
8821,CA-2018-100622,03/11/2018,07/11/2018,Standard Class,DK-13090,Dave,Kipp,London,Greater London,SW1A 1AA,South,TEC-CO-10003236,Electronics,Copiers,Canon Image Class D660 Copier,719.99
8822,CA-2018-100622,03/11/2018,07/11/2018,Standard Class,DK-13090,Dave,Kipp,London,Greater London,SW1A 1AA,South,OFF-BI-10002982,Stationery,Files,Avery Self-Adhesive Photo Pockets for Polaroid Photos,3.06
8823,CA-2018-100622,03/11/2018,07/11/2018,Standard Class,DK-13090,Dave,Kipp,Manchester,Greater Manchester,M1 1AE,South,OFF-AR-10004010,Stationery,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,41.99
8824,CA-2018-100622,03/11/2018,07/11/2018,Standard Class,DK-13090,Dave,Kipp,Manchester,Greater Manchester,M1 1AE,South,OFF-PA-10002947,Stationery,Paper,Xerox 1923,8.02
6761,CA-2018-100636,26/06/2018,30/06/2018,Standard Class,DO-13435,Denny,Ordway,London,Greater London,SW1A 1AA,East,OFF-ST-10004123,Stationery,Storage,Safco Industrial Wire Shelving System,204.7
555,CA-2018-100650,29/06/2018,03/07/2018,Second Class,DK-13225,Dean,Katz,Birmingham,West Midlands,B1 1AA,West,OFF-ST-10001780,Stationery,Storage,Tennsco 16-Compartment Lockers with Coat Rack,971.84
2431,CA-2018-100748,13/05/2018,20/05/2018,Standard Class,RB-19795,Ross,Baird,London,Greater London,SW1A 1AA,West,OFF-LA-10000240,Stationery,Labels,Self-Adhesive Address Labels for Typewriters by Universal,43.86
7918,CA-2018-100783,04/09/2018,08/09/2018,Second Class,JK-16120,Julie,Kriz,Leeds,West Yorkshire,LS1 1UR,Central,OFF-AR-10000380,Stationery,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",22.79
4011,CA-2018-100811,21/11/2018,24/11/2018,First Class,CC-12475,Cindy,Chapman,Liverpool,Merseyside,L1 1AA,East,OFF-PA-10001204,Stationery,Paper,Xerox 1972,6.34
4012,CA-2018-100811,21/11/2018,24/11/2018,First Class,CC-12475,Cindy,Chapman,Liverpool,Merseyside,L1 1AA,East,OFF-ST-10002444,Stationery,Storage,Recycled Eldon Regeneration Jumbo File,29.47
5895,CA-2018-100825,09/09/2018,14/09/2018,Standard Class,KD-16495,Keith,Dawkins,Newcastle,Tyne and Wear,NE1 1AA,West,OFF-ST-10003123,Stationery,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,74.9
7756,CA-2018-100902,17/11/2018,21/11/2018,Standard Class,CK-12595,Clytie,Kelty,Sheffield,South Yorkshire,S1 2HH,South,OFF-PA-10002558,Stationery,Paper,Xerox 1938,201.18
7757,CA-2018-100902,17/11/2018,21/11/2018,Standard Class,CK-12595,Clytie,Kelty,Birmingham,West Midlands,B1 1AA,South,TEC-AC-10003174,Electronics,Accessories,Plantronics S12 Corded Telephone Headset System,323.37
5362,CA-2018-100951,09/06/2018,10/06/2018,First Class,NC-18625,Noah,Childs,Manchester,Greater Manchester,M1 1AE,Central,OFF-ST-10001496,Stationery,Storage,Standard Rollaway File with Lock,540.57
8116,CA-2018-101014,29/08/2018,04/09/2018,Standard Class,RW-19540,Rick,Wilson,Bristol,South West England,BS1 5DD,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,111.02
2552,CA-2018-101042,19/11/2018,23/11/2018,Standard Class,AB-10105,Adrian,Barton,Edinburgh,Scotland,EH1 1BB,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",616.41
2553,CA-2018-101042,19/11/2018,23/11/2018,Standard Class,AB-10105,Adrian,Barton,Birmingham,West Midlands,B1 1AA,South,OFF-BI-10000088,Stationery,Files,GBC Imprintable Covers,16.47
1629,CA-2018-101049,21/06/2018,25/06/2018,Second Class,AS-10240,Alan,Shonely,Glasgow,Scotland,G1 1AA,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",13.44
1630,CA-2018-101049,21/06/2018,25/06/2018,Second Class,AS-10240,Alan,Shonely,Edinburgh,Scotland,EH1 1BB,East,OFF-BI-10001510,Stationery,Files,Deluxe Heavy-Duty Vinyl Round Ring Binder,30.94
3391,CA-2018-101077,25/03/2018,30/03/2018,Second Class,DB-13660,Duane,Benoit,Birmingham,West Midlands,B1 1AA,Central,OFF-PA-10004239,Stationery,Paper,Xerox 1953,5.14
3080,CA-2018-101182,04/09/2018,05/09/2018,First Class,KB-16405,Katrina,Bavinger,Leeds,West Yorkshire,LS1 1UR,West,OFF-PA-10001800,Stationery,Paper,Xerox 220,9.72
3081,CA-2018-101182,04/09/2018,05/09/2018,First Class,KB-16405,Katrina,Bavinger,Edinburgh,Scotland,EH1 1BB,West,TEC-PH-10003589,Electronics,Mobiles,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,32.38
1483,CA-2018-101210,25/08/2018,28/08/2018,Second Class,DW-13540,Don,Weiss,Newcastle,Tyne and Wear,NE1 1AA,South,OFF-AR-10003560,Stationery,Art,Zebra Zazzle Fluorescent Highlighters,7.3
1484,CA-2018-101210,25/08/2018,28/08/2018,Second Class,DW-13540,Don,Weiss,Sheffield,South Yorkshire,S1 2HH,South,OFF-PA-10000130,Stationery,Paper,Xerox 199,2.57
1935,CA-2018-101245,27/11/2018,03/12/2018,Standard Class,LW-16990,Lindsay,Williams,Newcastle,Tyne and Wear,NE1 1AA,West,OFF-PA-10003129,Stationery,Paper,Tops White Computer Printout Paper,183.41
1936,CA-2018-101245,27/11/2018,03/12/2018,Standard Class,LW-16990,Lindsay,Williams,Manchester,Greater Manchester,M1 1AE,West,TEC-AC-10001284,Electronics,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,124.62
8576,CA-2018-101273,27/08/2018,30/08/2018,Second Class,ST-20530,Shui,Tom,Newcastle,Tyne and Wear,NE1 1AA,South,OFF-AP-10000804,Stationery,Appliances,Hoover Portapower Portable Vacuum,10.75
3978,CA-2018-101308,02/10/2018,07/10/2018,Standard Class,FG-14260,Frank,Gastineau,London,Greater London,SW1A 1AA,West,OFF-FA-10002780,Stationery,Fasteners,Staples,6.7
3979,CA-2018-101308,02/10/2018,07/10/2018,Standard Class,FG-14260,Frank,Gastineau,Edinburgh,Scotland,EH1 1BB,West,TEC-PH-10003800,Electronics,Mobiles,i.Sound Portable Power - 8000 mAh,63.59
6150,CA-2018-101322,28/12/2018,31/12/2018,First Class,JG-15310,Jason,Gross,Leeds,West Yorkshire,LS1 1UR,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,255.53
823,CA-2018-101434,20/06/2018,27/06/2018,Standard Class,TR-21325,Toby,Ritter,Bristol,South West England,BS1 5DD,East,TEC-AC-10002402,Electronics,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,179.98
824,CA-2018-101434,20/06/2018,27/06/2018,Standard Class,TR-21325,Toby,Ritter,Sheffield,South Yorkshire,S1 2HH,East,OFF-LA-10003223,Stationery,Labels,Avery 508,7.36
1735,CA-2018-101483,29/07/2018,01/08/2018,Second Class,AG-10675,Anna,Gayman,Glasgow,Scotland,G1 1AA,South,OFF-AP-10002082,Stationery,Appliances,Holmes HEPA Air Purifier,26.14
1736,CA-2018-101483,29/07/2018,01/08/2018,Second Class,AG-10675,Anna,Gayman,Glasgow,Scotland,G1 1AA,South,TEC-PH-10003442,Electronics,Mobiles,Samsung Replacement EH64AVFWE Premium Headset,16.5
1737,CA-2018-101483,29/07/2018,01/08/2018,Second Class,AG-10675,Anna,Gayman,Liverpool,Merseyside,L1 1AA,South,OFF-AR-10002833,Stationery,Art,Newell 322,3.28
5462,CA-2018-101574,28/09/2018,04/10/2018,Standard Class,BD-11725,Bruce,Degenhardt,Bristol,South West England,BS1 5DD,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.93
4295,CA-2018-101581,22/10/2018,27/10/2018,Standard Class,DW-13195,David,Wiener,Edinburgh,Scotland,EH1 1BB,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,132.92
9530,CA-2018-101637,24/03/2018,25/03/2018,Same Day,AC-10615,Ann,Chong,Sheffield,South Yorkshire,S1 2HH,Central,OFF-ST-10002352,Stationery,Storage,Iris Project Case,9.58
8684,CA-2018-101665,25/11/2018,01/12/2018,Standard Class,TZ-21580,Tracy,Zic,Sheffield,South Yorkshire,S1 2HH,West,OFF-AR-10002335,Stationery,Art,DIXON Oriole Pencils,3.87
8592,CA-2018-101700,23/04/2018,26/04/2018,First Class,SO-20335,Sean,O'Donnell,Manchester,Greater Manchester,M1 1AE,West,OFF-EN-10003134,Stationery,Envelopes,Staple envelope,14.02
8593,CA-2018-101700,23/04/2018,26/04/2018,First Class,SO-20335,Sean,O'Donnell,Liverpool,Merseyside,L1 1AA,West,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",8.75
4921,CA-2018-101728,19/08/2018,23/08/2018,Standard Class,SC-20575,Sonia,Cooley,Birmingham,West Midlands,B1 1AA,Central,OFF-BI-10002393,Stationery,Files,Binder Posts,1.72
3040,CA-2018-101749,03/10/2018,08/10/2018,Standard Class,AS-10045,Aaron,Smayling,Bristol,South West England,BS1 5DD,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",128.47
390,CA-2018-101798,11/12/2018,15/12/2018,Standard Class,MV-18190,Mike,Vittorini,Edinburgh,Scotland,EH1 1BB,East,OFF-BI-10000050,Stationery,Files,"Angle-D Binders with Locking Rings, Label Holders",17.52
391,CA-2018-101798,11/12/2018,15/12/2018,Standard Class,MV-18190,Mike,Vittorini,Bristol,South West England,BS1 5DD,East,TEC-AC-10001998,Electronics,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,29.98
8870,CA-2018-101805,01/12/2018,06/12/2018,Standard Class,SH-19975,Sally,Hughsby,Manchester,Greater Manchester,M1 1AE,West,OFF-BI-10002003,Stationery,Files,Ibico Presentation Index for Binding Systems,11.94
